Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo,Reboot_Detectado,Motivo_Reboot,Intervalo_Desde_Ultima,Serial_Reset,Observacoes,Intervalo_Entre_Mensagens
2025-08-20 09:34:22,2025-08-02 12:14:47,865209077285162,457,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,70.0,260.0,-22.992442,-43.251262,02D4,0B,C4F5,287E17,0.0,1.0,4453.3,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,91.0
2025-08-20 09:34:22,2025-08-02 12:15:40,865209077285162,458,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.3,,1.0,10.0,,70.0,252.0,-22.99682,-43.261551,02D4,0B,C4F5,09283A16,0.0,1.0,4454.4,06-16:11:47,4.0,,,,,,,,False,,,False,,53.0
2025-08-20 09:34:22,2025-08-02 12:17:18,865209077285162,459,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,236.0,-23.002833,-43.27628,02D4,0B,C4F5,288E16,0.0,0.0,4456.1,,,,110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,98.0
2025-08-20 09:34:22,2025-08-02 12:17:35,865209077285162,460,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,64.0,230.0,-23.004629,-43.278756,02D4,0B,C4F5,287301,0.0,1.0,4456.4,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,17.0
2025-08-20 09:34:22,2025-08-02 12:18:33,865209077285162,462,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,236.0,-23.010113,-43.288044,02D4,0B,C4F5,287202,0.0,0.0,4457.6,,,,110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,58.0
2025-08-20 09:34:22,2025-08-02 12:18:40,865209077285162,463,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.1,,1.0,1.0,,0.0,236.0,-23.010113,-43.288044,02D4,0B,C4F5,09287236,0.0,0.0,4457.6,06-16:14:47,4.0,,,,,,,,False,,,False,,7.0
2025-08-20 09:34:22,2025-08-02 12:18:56,865209077285162,464,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,67.0,248.0,-23.011991,-43.29236,02D4,0B,C4F5,287236,0.0,1.0,4458.0,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,16.0
2025-08-20 09:34:22,2025-08-02 12:21:40,865209077285162,465,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.2,,1.0,11.0,,40.0,288.0,-23.005053,-43.319391,02D4,0B,DAD5,09512A15,0.0,1.0,4461.1,06-16:17:47,4.0,,,,,,,,False,,,False,,164.0
2025-08-20 09:34:22,2025-08-02 12:21:44,865209077285162,466,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,18.0,294.0,-23.004936,-43.319689,02D4,0B,DAD5,512A17,0.0,1.0,4461.1,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,4.0
2025-08-20 09:34:22,2025-08-02 12:22:06,865209077285162,467,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,50.0,294.0,-23.004349,-43.321062,02D4,0B,DAD5,512A17,0.0,1.0,4461.3,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,22.0
2025-08-20 09:34:22,2025-08-02 12:22:28,865209077285162,468,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,27.0,288.0,-23.003329,-43.323573,02D4,0B,DAD5,2ABD01,0.0,1.0,4461.5,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,22.0
2025-08-20 09:34:23,2025-08-02 12:24:23,865209077285162,470,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,51.0,284.0,-23.000756,-43.330196,02D4,0B,DAD5,517302,0.0,1.0,4462.2,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,115.0
2025-08-20 09:34:23,2025-08-02 12:24:40,865209077285162,471,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.2,,1.0,11.0,,42.0,274.0,-23.000442,-43.332427,02D4,0B,DAD5,09517301,0.0,1.0,4462.5,06-16:20:47,4.0,,,,,,,,False,,,False,,17.0
2025-08-20 09:34:23,2025-08-02 12:24:46,865209077285162,472,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,34.0,274.0,-23.000396,-43.333036,02D4,0B,DAD5,38F900,0.0,1.0,4462.5,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,6.0
2025-08-20 09:34:23,2025-08-02 12:24:58,865209077285162,473,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,48.0,274.0,-23.000271,-43.334476,02D4,0B,DAD5,38F900,0.0,1.0,4462.7,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,12.0
2025-08-20 09:34:23,2025-08-02 12:25:32,865209077285162,474,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,7.0,250.0,-22.999993,-43.338991,02D4,0B,DAD5,282C15,0.0,1.0,4463.2,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,34.0
2025-08-20 09:34:23,2025-08-02 12:26:31,865209077285162,476,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,48.0,272.0,-22.999987,-43.340364,02D4,0B,DAD5,4FEC17,0.0,1.0,4463.3,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,59.0
2025-08-20 09:34:23,2025-08-02 12:27:17,865209077285162,477,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,24.0,274.0,-22.999864,-43.346653,02D4,0B,DAD5,282C17,0.0,1.0,4463.9,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,46.0
2025-08-20 09:34:23,2025-08-02 12:27:40,865209077285162,478,Posicionamento por tempo em movimento,77,GT06V4,555.0,13.9,,1.0,10.0,,0.0,274.0,-22.999847,-43.346853,02D4,0B,DAD5,09282C17,0.0,1.0,4464.0,06-16:23:47,4.0,,,,,,,,False,,,False,,23.0
2025-08-20 09:34:23,2025-08-02 12:28:12,865209077285162,479,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,51.0,272.0,-22.999829,-43.348173,02D4,0B,DAD5,27C517,0.0,1.0,4464.1,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,32.0
2025-08-20 09:34:23,2025-08-02 12:29:05,865209077285162,480,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,28.0,276.0,-22.999562,-43.35608,02D4,0B,DAD5,2BF70C,0.0,1.0,4464.9,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,53.0
2025-08-20 09:34:23,2025-08-02 12:30:40,865209077285162,482,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.2,,1.0,10.0,,17.0,322.0,-22.998382,-43.358093,02D4,0B,DAD5,092C6F03,0.0,1.0,4465.2,06-16:26:47,4.0,,,,,,,,False,,,False,,95.0
2025-08-20 09:34:23,2025-08-02 12:32:25,865209077285162,483,IGF,77,GT06V4,,,Bateria extremamente alta,0.0,12.0,,0.0,70.0,-22.998062,-43.359587,02D4,0B,DAD5,2C6F17,0.0,0.0,4465.5,,,,100.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,105.0
2025-08-20 09:34:23,2025-08-02 12:41:56,865209077285162,488,IGN,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,70.0,-22.998062,-43.359587,02D4,0B,DAD5,2C6F0D,0.0,0.0,4465.5,,,,111.0,Carregamento on,Normal,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,571.0
2025-08-20 09:34:23,2025-08-02 12:44:21,865209077285162,492,IGF,77,GT06V4,,,Bateria extremamente alta,0.0,12.0,,0.0,190.0,-22.998149,-43.359307,02D4,0B,DAD5,2C6F0D,0.0,1.0,4465.8,,,,1000100.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,145.0
2025-08-20 09:34:23,2025-08-02 12:45:21,865209077285162,494,Modo econômico,77,GT06V4,555.0,13.1,,0.0,10.0,,0.0,190.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D106,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,60.0
2025-08-20 09:34:23,2025-08-02 13:44:21,865209077285162,511,Modo econômico,77,GT06V4,555.0,12.9,,0.0,10.0,,0.0,190.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D106,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3540.0
2025-08-20 09:34:24,2025-08-02 14:44:36,865209077285162,9,Modo econômico,77,GT06V4,555.0,12.9,,0.0,10.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D106,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3615.0
2025-08-20 09:34:24,2025-08-02 15:44:36,865209077285162,25,Modo econômico,77,GT06V4,555.0,12.9,,0.0,10.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D106,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3600.0
2025-08-20 09:34:24,2025-08-02 16:44:36,865209077285162,41,Modo econômico,77,GT06V4,555.0,12.9,,0.0,10.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D106,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3600.0
2025-08-20 09:34:24,2025-08-02 17:44:36,865209077285162,57,Modo econômico,77,GT06V4,555.0,12.9,,0.0,10.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D106,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3600.0
2025-08-20 09:34:25,2025-08-02 18:44:36,865209077285162,73,Modo econômico,77,GT06V4,555.0,12.8,,0.0,10.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D117,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3600.0
2025-08-20 09:34:25,2025-08-02 19:44:36,865209077285162,89,Modo econômico,77,GT06V4,555.0,12.8,,0.0,10.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,0927D135,0.0,1.0,4465.8,06-16:30:56,4.0,,,,,,,,False,,,False,,3600.0
2025-08-20 09:34:25,2025-08-02 20:13:29,865209077285162,97,IGN,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,2C6F03,0.0,1.0,4465.8,,,,1000111.0,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,1733.0
2025-08-20 09:34:25,2025-08-02 20:13:31,865209077285162,99,IGF,77,GT06V4,,,Bateria extremamente alta,0.0,12.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,2C6F03,0.0,1.0,4465.8,,,,1000101.0,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,2.0
2025-08-20 09:34:25,2025-08-02 20:13:37,865209077285162,101,IGN,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,0.0,-22.998149,-43.359307,02D4,0B,DAD5,2C6F03,0.0,1.0,4465.8,,,,1000111.0,Carregamento on,Normal,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,6.0
2025-08-20 09:34:25,2025-08-02 20:15:50,865209077285162,105,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,58.0,270.0,-22.999533,-43.360169,02D4,0B,DAD5,27D103,0.0,1.0,4466.0,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,133.0
2025-08-20 09:34:25,2025-08-02 20:16:16,865209077285162,106,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,21.0,314.0,-22.998682,-43.3638,02D4,0B,DAD5,285216,0.0,1.0,4466.4,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,26.0
2025-08-20 09:34:25,2025-08-02 20:16:45,865209077285162,107,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.0,,1.0,5.0,,0.0,306.0,-22.997473,-43.365209,02D4,0B,DAD5,09285217,0.0,0.0,4466.6,06-16:33:58,4.0,,,,,,,,False,,,False,,29.0
2025-08-20 09:34:25,2025-08-02 20:17:17,865209077285162,108,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,56.0,222.0,-22.999493,-43.368764,02D4,0B,DAD5,285217,0.0,1.0,4467.0,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,32.0
2025-08-20 09:34:25,2025-08-02 20:17:23,865209077285162,109,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,184.0,-23.00002,-43.369098,02D4,0B,DAD5,285217,0.0,0.0,4467.1,,,,110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,6.0
2025-08-20 09:34:25,2025-08-02 20:17:29,865209077285162,110,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,51.0,138.0,-23.00084,-43.368884,02D4,0B,DAD5,285217,0.0,1.0,4467.1,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,6.0
2025-08-20 09:34:25,2025-08-02 20:18:12,865209077285162,111,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,39.0,42.0,-23.001778,-43.364467,02D4,0B,DAD5,281115,0.0,1.0,4467.7,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,43.0
2025-08-20 09:34:25,2025-08-02 20:18:33,865209077285162,112,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,52.0,64.0,-23.000396,-43.362702,02D4,0B,DAD5,2C6217,0.0,1.0,4468.0,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,21.0
2025-08-20 09:34:25,2025-08-02 20:19:46,865209077285162,114,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.1,,1.0,9.0,,43.0,86.0,-23.000218,-43.349742,02D4,0B,DAD5,0929AD16,0.0,1.0,4469.3,06-16:36:57,4.0,,,,,,,,False,,,False,,73.0
2025-08-20 09:34:25,2025-08-02 20:20:25,865209077285162,115,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,36.0,90.0,-23.000338,-43.344107,02D4,0B,DAD5,282C17,0.0,1.0,4469.9,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,39.0
2025-08-20 09:34:26,2025-08-02 20:20:32,865209077285162,116,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,59.0,88.0,-23.000353,-43.343209,02D4,0B,DAD5,282C17,0.0,1.0,4469.9,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,7.0
2025-08-20 09:34:26,2025-08-02 20:22:21,865209077285162,117,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,24.0,112.0,-23.003029,-43.324893,02D4,0B,DAD5,2ABD15,0.0,1.0,4471.8,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,109.0
2025-08-20 09:34:26,2025-08-02 20:22:46,865209077285162,118,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.0,,1.0,8.0,,0.0,116.0,-23.003109,-43.324756,02D4,0B,DAD5,092ABD15,0.0,1.0,4471.9,06-16:39:57,4.0,,,,,,,,False,,,False,,25.0
2025-08-20 09:34:26,2025-08-02 20:23:38,865209077285162,120,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,51.0,120.0,-23.004313,-43.321862,02D4,0B,DAD5,27E017,0.0,1.0,4472.2,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,52.0
2025-08-20 09:34:26,2025-08-02 20:25:46,865209077285162,121,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.0,,1.0,9.0,,68.0,128.0,-23.011538,-43.300458,02D4,0B,DAD5,092C4401,0.0,1.0,4474.6,06-16:42:57,4.0,,,,,,,,False,,,False,,128.0
2025-08-20 09:34:26,2025-08-02 20:26:37,865209077285162,122,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,66.0,-23.011771,-43.29136,02D4,0B,DAD5,2C440C,0.0,0.0,4475.6,,,,110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,51.0
2025-08-20 09:34:26,2025-08-02 20:27:12,865209077285162,124,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,63.0,44.0,-23.008613,-43.2862,02D4,0B,C4F5,287203,0.0,1.0,4476.2,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,35.0
2025-08-20 09:34:26,2025-08-02 20:27:58,865209077285162,125,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,46.0,-23.004016,-43.277609,02D4,0B,C4F5,287301,0.0,0.0,4477.3,,,,110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,46.0
2025-08-20 09:34:26,2025-08-02 20:28:16,865209077285162,126,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,71.0,42.0,-23.001569,-43.274431,02D4,0B,C4F5,287301,0.0,1.0,4477.7,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,18.0
2025-08-20 09:34:26,2025-08-02 20:28:46,865209077285162,127,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.0,,1.0,8.0,,39.0,78.0,-22.999078,-43.270262,02D4,0B,C4F5,0927F60D,0.0,1.0,4478.2,06-16:45:57,4.0,,,,,,,,False,,,False,,30.0
2025-08-20 09:34:26,2025-08-02 20:28:49,865209077285162,128,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,38.0,80.0,-22.999022,-43.269969,02D4,0B,C4F5,27F60D,0.0,1.0,4478.2,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,3.0
2025-08-20 09:34:26,2025-08-02 20:28:56,865209077285162,129,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,47.0,90.0,-22.999062,-43.269138,02D4,0B,C4F5,27F60D,0.0,1.0,4478.3,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,7.0
2025-08-20 09:34:26,2025-08-02 20:31:02,865209077285162,131,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,0.0,92.0,-22.992598,-43.249022,02D4,0B,C4F5,283A01,0.0,0.0,4480.5,,,,110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS inativo,Oléo e eletricidade inativo,False,,,False,,126.0
2025-08-20 09:34:26,2025-08-02 20:31:46,865209077285162,132,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.1,,1.0,0.0,,0.0,92.0,-22.992598,-43.249022,02D4,0B,C4F5,09287E0C,0.0,0.0,4480.5,06-16:48:57,4.0,,,,,,,,False,,,False,,44.0
2025-08-20 09:34:26,2025-08-02 20:32:23,865209077285162,133,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,71.0,62.0,-22.983067,-43.23712,02D4,0B,C559,284F0B,0.0,1.0,4482.1,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,37.0
2025-08-20 09:34:26,2025-08-02 20:33:21,865209077285162,134,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,25.0,76.0,-22.97884,-43.227587,02D4,0B,C559,27F40C,0.0,1.0,4483.2,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,58.0
2025-08-20 09:34:26,2025-08-02 20:34:46,865209077285162,135,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.0,,1.0,9.0,,46.0,76.0,-22.977871,-43.222956,02D4,0B,C559,0927E40B,0.0,1.0,4483.7,06-16:51:57,4.0,,,,,,,,False,,,False,,85.0
2025-08-20 09:34:26,2025-08-02 20:34:48,865209077285162,136,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,49.0,76.0,-22.977816,-43.222702,02D4,0B,C559,27E40B,0.0,1.0,4483.7,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,2.0
2025-08-20 09:34:26,2025-08-02 20:34:58,865209077285162,138,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,39.0,76.0,-22.977589,-43.221636,02D4,0B,C559,27E40B,0.0,1.0,4483.8,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,10.0
2025-08-20 09:34:26,2025-08-02 20:35:20,865209077285162,139,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,54.0,48.0,-22.976938,-43.21924,02D4,0B,C559,27E40B,0.0,1.0,4484.1,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,22.0
2025-08-20 09:34:26,2025-08-02 20:35:27,865209077285162,140,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,14.0,14.0,-22.976444,-43.21884,02D4,0B,C559,27EA0D,0.0,1.0,4484.1,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,7.0
2025-08-20 09:34:26,2025-08-02 20:37:46,865209077285162,141,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.1,,1.0,9.0,,36.0,6.0,-22.971478,-43.217387,02D4,0B,C559,09286E01,0.0,1.0,4484.7,06-16:54:57,4.0,,,,,,,,False,,,False,,139.0
2025-08-20 09:34:26,2025-08-02 20:39:46,865209077285162,143,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,56.0,26.0,-22.965771,-43.216222,02D4,0B,C559,27FC0C,0.0,1.0,4485.3,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,120.0
2025-08-20 09:34:26,2025-08-02 20:39:59,865209077285162,144,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,32.0,52.0,-22.964649,-43.215067,02D4,0B,C559,27FC0C,0.0,1.0,4485.5,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,13.0
2025-08-20 09:34:26,2025-08-02 20:40:18,865209077285162,145,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,48.0,66.0,-22.963607,-43.213227,02D4,0B,C559,27FC0B,0.0,1.0,4485.7,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,19.0
2025-08-20 09:34:26,2025-08-02 20:40:27,865209077285162,146,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,23.0,64.0,-22.963236,-43.212351,02D4,0B,C559,28130B,0.0,1.0,4485.8,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,9.0
2025-08-20 09:34:26,2025-08-02 20:40:46,865209077285162,147,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.1,,1.0,8.0,,0.0,60.0,-22.963164,-43.212156,02D4,0B,C559,09281815,0.0,1.0,4485.9,06-16:57:57,4.0,,,,,,,,False,,,False,,19.0
2025-08-20 09:34:26,2025-08-02 20:42:22,865209077285162,148,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,47.0,80.0,-22.962129,-43.207996,02D4,0B,C559,281F03,0.0,1.0,4486.3,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,96.0
2025-08-20 09:34:26,2025-08-02 20:42:40,865209077285162,149,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,39.0,80.0,-22.961922,-43.2058,02D4,0B,C559,281F16,0.0,1.0,4486.6,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,18.0
2025-08-20 09:34:26,2025-08-02 20:43:44,865209077285162,151,Exesso de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,48.0,64.0,-22.960184,-43.202604,02D4,0B,C559,27F117,0.0,1.0,4486.9,,,,1110110.0,Carregamento on,Desativado,110,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,64.0
2025-08-20 09:34:26,2025-08-02 20:43:46,865209077285162,152,Posicionamento por tempo em movimento,77,GT06V4,555.0,14.1,,1.0,8.0,,44.0,60.0,-22.96008,-43.202387,02D4,0B,C559,0927F117,0.0,1.0,4487.0,06-17:00:57,4.0,,,,,,,,False,,,False,,2.0
2025-08-20 09:34:26,2025-08-02 20:43:51,865209077285162,153,Retorno de velocidade,77,GT06V4,,,Bateria extremamente alta,1.0,12.0,,33.0,72.0,-22.959876,-43.201929,02D4,0B,E0B1,27F902,0.0,1.0,4487.0,,,,1000110.0,Carregamento on,Desativado,Normal,Rastreamento de GPS ativo,Oléo e eletricidade inativo,False,,,False,,5.0
